"id"	"station"	"year"	"month"	"max temp"	"min temp"	"air frost days"	"rain"	"sun hours"	
10824	13	1998	11	10	5.1	1	47.6	113.3	
10825	13	1998	12	9.5	4.9	5	95.7	48.3	
10826	13	1999	1	9.5	5.3	2	82.6	83.4	
10827	13	1999	2	8.2	3.6	5	43.8	105	
10828	13	1999	3	10.9	5.3	0	39	144.5	
10829	13	1999	4	12.9	7.4	0	49.8	185.7	
10830	13	1999	5	16.6	10.9	0	25.2	238.5	
10831	13	1999	6	18.3	12.2	0	66.8	258.6	
10832	13	1999	7	22.1	15.4	0	12.4	297.7	
10833	13	1999	8	20.8	14.7	0	84.2	227.8	
10834	13	1999	9	19.8	14.6	0	134.7	162.9	
10835	13	1999	10	15.3	9.6	0	77.7	152.8	
10836	13	1999	11	11.3	6.9	0	31	99.7	
10837	13	1999	12	9.2	4.3	3	172.6	83.2	
10838	13	2000	1	8.3	3.1	7	27	94.4	
10839	13	2000	2	9.7	5	0	67.1	107.9	
10840	13	2000	3	11	4.9	0	24.3	138.3	
10841	13	2000	4	12	5.2	0	92.6	173.5	
10842	13	2000	5	16.3	9.6	0	95.2	228.3	
10843	13	2000	6	18.2	12	0	13.6	196.6	
10844	13	2000	7	19.4	12.8	0	50	193.3	
10845	13	2000	8	21.2	14.3	0	21.7	249.8	
10846	13	2000	9	19.3	13.5	0	120.8	142.5	
10847	13	2000	10	15.2	9.4	0	261.1	98.8	
10848	13	2000	11	11.4	6.4	0	198.2	77.7	
10849	13	2000	12	9.5	5.7	4	90.7	44.8	
10850	13	2001	1	7.6	2.9	6	127.8	97.9	
10851	13	2001	2	8.8	3.1	4	97.3	87	
10852	13	2001	3	9.2	4.3	3	144.5	72.3	
10853	13	2001	4	12	6.1	0	79	163.4	
10854	13	2001	5	16.7	9.7	0	39.5	246.3	
10855	13	2001	6	18.4	12.1	0	9.9	289.1	
10856	13	2001	7	21.2	14.8	0	72.6	279.5	
10857	13	2001	8	21.1	15.2	0	63.8	225.6	
10858	13	2001	9	18.2	11.6	0	70.8	161.8	
10859	13	2001	10	17.4	12.9	0	129.8	124.3	
10860	13	2001	11	11.9	5.6	0	58.7	111.5	
10861	13	2001	12	8	2.8	6	31.8	94.1	
10862	13	2002	1	9.3	5	2	88.3	60.7	
10863	13	2002	2	10.9	5.8	0	109.4	100.9	
10864	13	2002	3	11.5	6	0	40.6	144.3	
10865	13	2002	4	13.6	6.8	0	23.2	222.6	
10866	13	2002	5	15.6	10.2	0	77.3	239.4	
10867	13	2002	6	17.9	12.5	0	66	220.9	
10868	13	2002	7	20.1	14.3	0	106.3	233.7	
10869	13	2002	8	21.6	15.1	0	33.7	224.8	
10870	13	2002	9	19.7	12.7	0	70.6	205.5	
10871	13	2002	10	15.5	9.3	0	65	106.4	
10872	13	2002	11	13.2	9	0	165.9	77	
10873	13	2002	12	9.5	6.2	0	171.7	32.2	
10874	13	2003	1	8	3.4	10	67.4	106.1	
10875	13	2003	2	7.4	2.6	5	29.4	103.1	
10876	13	2003	3	11.3	5.7	0	30.4	164.2	
10877	13	2003	4	13.4	6.7	0	27.2	208	
10878	13	2003	5	15.9	10.2	0	50.2	234.8	
10879	13	2003	6	19.8	13.8	0	41.6	256	
10880	13	2003	7	21.2	15.6	0	59.6	286.9	
10881	13	2003	8	22.9	16	0	28.5	276.2	
10882	13	2003	9	19.9	11.6	0	15.8	237.3	
10883	13	2003	10	14.4	8	0	60.7	148.4	
10884	13	2003	11	12.7	7.9	0	141.1	76.8	
10885	13	2003	12	9.5	4.9	2	86.4	63.7	
10886	13	2004	1	9	4.8	4	105.8	72.2	
10887	13	2004	2	8.8	4.2	5	22.7	88	
10888	13	2004	3	10.1	4.7	2	28.6	130.2	
10889	13	2004	4	13.1	6.8	0	70.4	198.8	
10890	13	2004	5	16.1	9.8	0	40.4	254.4	
10891	13	2004	6	19.7	13.1	0	26.1	268.8	
10892	13	2004	7	19.8	14.3	0	37.2	235.3	
10893	13	2004	8	21.4	16	0	89	230.2	
10894	13	2004	9	19.6	13.1	0	33.2	184	
10895	13	2004	10	15.6	10.3	0	123.1	125.9	
10896	13	2004	11	11.5	7.3	0	31.2	68.5	
10897	13	2004	12	9.4	4	4	74.9	60	
10898	13	2005	1	9.4	5.5	0	30.9	88.5	
10899	13	2005	2	7.3	3.1	5	25.7	96.2	
10900	13	2005	3	9.7	4.4	4	63.1	103.5	
10901	13	2005	4	12.7	6.9	0	49.1	181	
10902	13	2005	5	16.1	9	0	29.4	241.3	
10903	13	2005	6	19.8	13	0	27.3	270.9	
10904	13	2005	7	21	15.1	0	63.2	236.1	
10905	13	2005	8	21.4	14.2	0	42.8	284.8	
10906	13	2005	9	20.1	13.5	0	46.1	181.9	
10907	13	2005	10	17.5	12.7	0	98	129.8	
10908	13	2005	11	10.9	5.7	1	42.2	111.7	
10909	13	2005	12	8.6	3.3	4	95.8	97.6	
10910	13	2006	1	7.5	3.9	4	27	48.8	
10911	13	2006	2	7	3.3	0	82.4	63.8	
10912	13	2006	3	8.4	3.5	4	46	121	
10913	13	2006	4	12.4	6.8	0	29	180.5	
10914	13	2006	5	15.6	10.1	0	64.3	200.6	
10915	13	2006	6	19.6	12.8	0	17.4	321.3	
10916	13	2006	7	23.9	17	0	24.4	335.3	
10917	13	2006	8	20.9	14.8	0	118.2	213.6	
10918	13	2006	9	21	15.7	0	60	189.2	
10919	13	2006	10	17.6	12.7	0	109.2	99.7	
10920	13	2006	11	13.9	7.2	0	51	106.4	
10921	13	2006	12	10.4	5.9	0	109.3	47.3	
10922	13	2007	1	10.3	6.3	3	74.2	72.3	
10923	13	2007	2	10.2	5.4	0	111.1	77.1	
10924	13	2007	3	11.7	5.2	1	47.2	177	
10925	13	2007	4	17.1	8.5	0	1.6	273.8	
10926	13	2007	5	16.6	10.6	0	98.5	189.2	
10927	13	2007	6	19.5	13.1	0	68.9	198.8	
10928	13	2007	7	19.8	13.9	0	98.4	253.9	
10929	13	2007	8	20.8	13.8	0	27.6	231	
10930	13	2007	9	19.2	11.8	0	17.7	179.2	
10931	13	2007	10	15.9	8.7	0	45.9	114.4	
10932	13	2007	11	12.1	6	2	68.4	91.6	
10933	13	2007	12	9.7	4.3	9	70.4	73.7	
10934	13	2008	1	10.4	6.1	0	91.9	52.3	
10935	13	2008	2	10.3	3	4	11.6	143.9	
10936	13	2008	3	10.5	4.7	1	75.5	111.1	
10937	13	2008	4	13.6	6.2	2	47.1	191.8	
10938	13	2008	5	18.9	11.3	0	90.4	244	
10939	13	2008	6	19.4	12.9	0	21.7	251.8	
10940	13	2008	7	20.9	14.5	0	40.3	237.2	
10941	13	2008	8	20	15.4	0	81.4	154.2	
10942	13	2008	9	18.3	12	0	65.6	162	
10943	13	2008	10	15	8.2	0	69.7	145.7	
10944	13	2008	11	11.8	6.8	0	130.1	45.7	
10945	13	2008	12	7.9	2.8	7	30.1	91.3	
10946	13	2009	1	6.7	1.7	10	95.3	68.1	
10947	13	2009	2	8.7	3.2	4	63.9	74.1	
10948	13	2009	3	11.4	4.1	0	36.7	200.4	
10949	13	2009	4	14.4	7.9	0	36.5	202.1	
10950	13	2009	5	17.1	10.1	0	43.5	245.6	
10951	13	2009	6	19.8	12.4	0	37.8	268.9	
10952	13	2009	7	20.6	14.8	0	62.1	275.8	
10953	13	2009	8	21.9	15	0	22	228.8	
10954	13	2009	9	19.9	13.2	0	19.6	179.8	
10955	13	2009	10	16.2	10.9	0	91.2	117.3	
10956	13	2009	11	13.3	9.2	0	235.2	69.7	
10957	13	2009	12	8.5	2.7	9	118.6	85.3	
10958	13	2010	1	5.3	0.8	12	73.3	72.2	
10959	13	2010	2	7.1	1.8	12	119	79.8	
10960	13	2010	3	9.8	4.1	3	58	131.8	
10961	13	2010	4	13.7	5.8	0	27.1	266.1	
10962	13	2010	5	15	7.5	0	24.5	237.3	
10963	13	2010	6	20.2	12.5	0	46.4	301.5	
